amount,sender_account_age,receiver_account_age,is_fraud,sender_account_id,receiver_account_id
6.04,2015,995,0,1944,2315
162.72,2345,1552,0,1159,2849
4.31,905,861,0,3252,3404
122.68,2761,1153,0,1190,2677
22.55,2249,2686,0,2259,4215
194.73,2697,1379,0,4916,3807
78.46,2263,3055,0,2186,4254
29.04,3225,1047,0,1748,2197
21.98,3120,1150,0,2628,3299
28.45,1791,2842,0,4044,2654
28.67,390,1877,0,1877,3814
1534.972683353415,15,2035,1,2729,2943
5.56,223,765,0,4171,1005
19.82,1017,1589,0,4786,1821
20.29,103,2652,0,3363,2375
27.83,3345,2468,0,4403,2264
322.86,2149,2936,0,2882,2645
87.28,897,3430,0,4671,4308
85.43,475,1911,0,3798,4814
173.52,1491,880,0,1434,3263
43.32,2409,2386,0,4084,3084
72.81,2434,1522,0,4872,3532
45.29,1656,147,0,4462,3779
149.73,2258,2698,0,1072,2395
164.52565011320144,17,2971,1,4595,1263
216.07,816,2894,0,2910,3257
6.35,2130,1272,0,1014,4663
60.34,3110,2874,0,1070,4821
56.74,3248,367,0,2318,2819
96.4,2797,3349,0,3585,1981
20.56,2725,12,0,2292,2955
26.97,3154,1921,0,4865,1129
4.99,1221,249,0,2241,3859
52.64,78,3071,0,3454,3763
21.66,2412,2856,0,2672,2187
3.77,3011,1773,0,2590,1169
19.46,838,2012,0,2961,2349
3.25,2286,2602,0,2056,4185
4.09,782,599,0,2713,3874
24.36,3082,232,0,1076,3261
26.03,3395,2360,0,4826,4116
32.01,533,2726,0,1024,1037
36.60169789906895,4,2222,1,2160,4701
69.64,335,1695,0,1921,3595
24.34,1439,2170,0,2301,3284
4.19,1555,604,0,3549,1703
13231.30233699646,4,3539,1,1702,3866
7.48,63,3205,0,4009,4145
36.95,244,474,0,1521,3793
181.61,3488,2320,0,1468,2332
512.93,1779,1370,0,1611,1510
325.45,617,1884,0,1428,2724
142.33,1000,1882,0,4564,2850
4.05,845,1325,0,1159,1086
1.44,169,2180,0,4428,1505
7.57,2943,2920,0,3218,1503
300.18,3072,2348,0,4806,4983
17.96,2391,1978,0,3296,3855
9.54,449,3137,0,1723,3902
613.6048549399978,16,1650,1,2540,4015
26.06,1434,2949,0,3173,1685
36.63,263,2800,0,1428,2495
32.96,2356,3610,0,1346,1594
77.31,909,1491,0,3648,2118
145.66,1511,2976,0,2430,4698
3607.2860488642746,28,1145,1,4026,1243
24.29,1007,228,0,3854,3012
4.42,65,2532,0,2106,4337
94.38,3140,1947,0,2557,4855
303.85,112,1251,0,3257,4107
4.48,2072,751,0,1489,2761
12.37,1767,3223,0,3401,1432
3267.5111913727246,13,3046,1,2367,1803
385.82,2841,291,0,3821,2979
17.93,3239,376,0,1713,3986
110.42,3167,1570,0,3076,4776
46.1,3335,1937,0,1527,2769
137.27,2065,2008,0,1401,1874
16.97,3575,1032,0,3489,3572
128.65,3631,1533,0,4901,1150
34.14,2636,2553,0,1153,3359
209.8,459,1029,0,1090,2501
15.62,39,1985,0,2102,3365
70.12,242,2950,0,1185,1458
11.75,2337,2141,0,1603,2016
2.55,3589,3175,0,2355,1938
8.08,3592,2668,0,3743,4647
165.14,95,1450,0,1528,2524
15.7,1351,1892,0,3880,3441
57.2,2899,2062,0,4023,2941
32.61,806,1716,0,4955,1992
9.06,3563,3057,0,1121,2628
8.93,856,774,0,2777,4360
214.33,2219,242,0,2641,4779
15.36,321,1646,0,1991,1049
14.29,2187,1368,0,2826,2974
19.29,163,3365,0,4392,2285
169.71,855,943,0,1463,3874
8.06,3198,1072,0,2057,1685
30.82,339,2404,0,2278,3457
25.42,2761,1619,0,1378,1514
1123.94,1201,1110,0,3980,4092
23.63,1614,1692,0,1751,1689
11.39,133,2828,0,3686,2266
7.24,1350,3034,0,1711,4431
3.47,3588,421,0,2526,2388
46.55,2767,3632,0,2291,3868
76.33,267,2513,0,3092,2228
27.89,2029,2566,0,3585,1993
193.37,860,1487,0,1478,2448
60.82,920,1523,0,4904,2734
7.07,1560,2299,0,4608,2479
1513.87,3412,2501,0,1533,3893
32.73,1351,2528,0,2917,3955
186.82,801,2382,0,3604,1209
0.78,2508,879,0,3970,4366
2.75,991,348,0,2717,4241
101.32,3068,2158,0,4375,2673
10.43,1589,1403,0,3873,1044
2770.249844390928,5,123,1,4731,4765
61.2,1554,1130,0,1533,4959
14.42,3049,2129,0,3613,4625
145.42,696,209,0,1755,3989
482.21,3620,3114,0,2461,1338
7.02,1788,1472,0,1735,2658
4.55,1162,1534,0,4647,1176
75.54,2133,745,0,4855,1423
52.2,567,1555,0,1046,1469
12.52,1729,2689,0,4006,3282
1080.59,2212,2159,0,4079,1439
38.79,2117,445,0,1164,1494
220.41,3077,217,0,1877,1424
8.96,2087,2985,0,4212,4787
21.54,1988,1608,0,1398,4854
27.57,1908,1986,0,4767,3665
11.79,1658,1012,0,1383,2384
169.78,3064,2624,0,3027,3806
4.28,529,949,0,1966,4778
109.12,1015,1243,0,3533,3218
6.59,3138,149,0,2403,1573
14.97,984,294,0,1160,1954
32.31,3407,1821,0,1812,1471
130.79,1002,2729,0,1804,1781
170.72,1297,617,0,1837,3566
140.64,608,1139,0,1811,3514
9.82,3557,1681,0,2396,4090
20.95,1249,113,0,4987,2789
1.28,213,605,0,1085,4600
4.62,1392,605,0,2095,1887
470.71,1163,1302,0,2799,2861
47.83,33,564,0,2909,2249
16.21,1094,3126,0,1572,1653
52.0,2004,3488,0,2326,3124
2.17,3252,1449,0,1744,1821
50.79,3377,568,0,1960,4666
364.56,1220,1224,0,4273,1387
11.48,985,2653,0,3064,2513
18.79,429,2043,0,1889,3146
7.45,535,2305,0,2610,3306
113.55,782,410,0,2963,2031
28.34,2172,2132,0,4444,3361
126.34,3255,3432,0,3850,3037
188.53,2180,2801,0,1236,3523
47.13,2617,3006,0,2172,4483
30.79,1301,3468,0,2697,1831
11731.340148132653,28,3398,1,3408,3870
2.04,1292,3485,0,3822,4453
102.49,319,1310,0,3628,4071
12.82,453,3493,0,1573,4341
13.63,3514,1956,0,1023,1552
89.64,1489,2565,0,2695,4062
138.11,1408,543,0,3053,2581
45.75,3525,2452,0,1843,2210
30.53,1567,345,0,1577,3211
399.88,311,287,0,2892,4424
26.75,1705,1225,0,2335,4603
429.58,1451,1790,0,4525,4670
587.24,2739,789,0,1251,1302
3.49,1924,1499,0,1874,3072
126.93,672,2794,0,3032,1558
13.25,1991,468,0,4154,1096
20.44,1632,1844,0,3114,2565
34.29,1211,2594,0,1461,2389
20.34,452,391,0,3384,1401
188.38,2181,364,0,3588,3527
25.89,2537,1539,0,2571,4887
32.68,799,3541,0,1084,2652
89.07,2412,21,0,1154,3337
9.53,1972,3486,0,3153,1308
1.14,1252,2785,0,3789,1754
4.96,655,1375,0,2785,3873
7.48,2819,2863,0,1583,1057
15.41,17,1192,0,3793,4569
3.42,142,3390,0,3413,4097
1.78,1106,816,0,2158,1469
223.37,575,213,0,2926,1047
250.37,3239,256,0,4590,1092
18.88,820,1564,0,4093,3218
9.31,1403,3350,0,2862,2985
7.71,3004,1197,0,3283,3167
197.89,661,3383,0,4539,3416
369.58,2669,3547,0,2166,4807
23.8,1493,473,0,1598,4812
238.5,2491,1552,0,1874,1987
23.06,713,2066,0,2528,1863
70.17,47,550,0,3092,3668
16.17,1247,1431,0,2059,4985
9.71,3146,1634,0,1459,1347
41.88,62,1217,0,3038,3536
25.02,2115,308,0,4640,2339
48.94,2629,2193,0,3097,1919
1854.23,275,3108,0,3409,2090
38.28,3366,2041,0,1283,2942
766.11,2215,76,0,4396,1087
35.35,67,3369,0,1131,4470
29.34,152,2987,0,2734,4010
27.74,502,1979,0,2338,4505
188.22,3358,1100,0,1558,1003
28.38,1978,87,0,1554,3051
8.63,1944,2965,0,3850,1050
22.98,2025,998,0,2683,4280
17.13,3574,1005,0,1872,2839
57.7,1222,583,0,2848,2325
11.95,2816,3268,0,4901,2905
43.52,3089,3201,0,1927,1027
13.87,109,1933,0,4406,2883
6.21,1480,542,0,1270,3054
6.7,905,3568,0,2698,3601
21.56,2375,2229,0,1142,2979
282.33,325,3529,0,2138,3690
31.9,1727,912,0,3880,2261
152.18,3440,296,0,2484,3640
11.58,2038,3285,0,1230,3196
43.14,2142,3019,0,2227,3952
18.38,2426,418,0,3236,4531
10.74,2370,388,0,3338,1879
313.59,3413,2263,0,1949,2114
33.71,2482,3234,0,3515,1438
55.38,1184,323,0,4728,2751
91.52,2107,445,0,1582,2948
47.75,3507,1348,0,4063,1341
21.1,1720,3599,0,1253,2271
62.17,16,3134,0,2277,3879
317.43,1556,1877,0,1429,4678
1.19,1978,1559,0,3299,1437
13.23,864,246,0,1777,4215
232.46,1273,2546,0,3458,3354
75.81,859,3020,0,4868,2673
118.78,3461,3464,0,4332,3866
4.31,2089,2257,0,4614,4249
44.28,593,419,0,1083,1988
2.95,1667,1899,0,2516,4479
9.84,3537,1609,0,1654,3261
191.66,1507,117,0,1499,3982
26.84,2486,574,0,3487,1775
10.27,3153,1162,0,3171,2733
3.87,886,1326,0,2480,4254
20.33,2544,2459,0,1792,2244
6.13,842,2061,0,3771,4737
110.39,1252,3142,0,4106,1324
136.92,2378,2002,0,4367,4095
4.2,2786,2925,0,2168,4026
30.36,2603,12,0,1350,4586
14.9,2527,1843,0,2662,3734
244.32,3506,1349,0,3477,1970
75.57,1979,94,0,3078,2093
86.6,185,3528,0,4847,1971
382.78,3610,2758,0,1149,4594
140.93,2564,1288,0,3743,3988
44.29,2810,51,0,3263,2093
6.13,3119,2111,0,2742,2050
1.12,851,1379,0,3965,1505
91.55,3627,631,0,4295,3715
4.89,2292,759,0,4845,3404
5.66,1521,1993,0,3732,1339
50.86,583,2610,0,1858,3943
81.25,3416,813,0,4137,3122
22.23,936,616,0,1806,4547
17.73,891,1991,0,2134,3240
1508.2969812483595,7,1906,1,2551,3566
128.41,174,1198,0,1422,1849
42.76,1827,837,0,2247,3836
34.96,1442,2215,0,2769,3736
56.43431941035066,21,1362,1,4718,2025
197.07,1103,1431,0,1764,4016
41.79,240,1074,0,2469,4692
34.01,3033,3630,0,1901,1215
4.02,3577,604,0,1525,1312
77.99,1307,3167,0,3596,1240
1.13,1836,1576,0,3910,2096
50.53,2425,676,0,4347,2191
24.08,892,2250,0,1487,3266
24.4,2978,519,0,2770,1959
19.27,3630,1605,0,3959,3060
269.6,2697,3556,0,3942,4509
5.02,1326,358,0,4518,2161
52.53,87,1641,0,1466,2661
18.06,3364,611,0,1118,3789
8.45,1607,3352,0,3406,3521
2.87,2664,3083,0,3986,3138
197.94,49,3339,0,2101,4589
32.6,2953,132,0,3624,1397
9.04,156,2332,0,3726,4169
129.85,2652,115,0,2316,1341
38.81,852,2638,0,3876,1195
21.67,3247,679,0,4958,3304
10.66,1392,480,0,3998,2373
106.33,2787,482,0,1409,3650
43.91,2573,1913,0,1152,2914
41.96,2174,1187,0,4349,2378
66.66,3410,486,0,2986,4723
80.04,2671,3544,0,1163,2740
87.09,984,1238,0,1348,3112
24.19,3604,2102,0,4676,1904
0.97,1363,3150,0,3180,1970
21.43,2021,1997,0,4831,3538
6.63,3524,437,0,3074,2255
76.2,1454,3573,0,4741,4376
3.14,8,547,0,3314,2210
581.84,2586,3282,0,1403,3880
3.92,3450,1224,0,4731,2524
2.67,3373,2530,0,3680,3659
31.91,3263,403,0,2994,2839
123.68,89,3345,0,1700,2386
72.97,667,332,0,1242,3844
48.51,432,1265,0,4714,2591
34.04,2741,2718,0,3200,4764
89.46541203543566,18,2058,1,2996,1349
2.85,2713,1514,0,3801,4347
5.0,2549,2434,0,1427,2755
46.22,2392,2280,0,4304,4619
120.79,2969,1144,0,1996,2210
62.04,2209,3427,0,2336,3324
516.08,3463,2352,0,2049,4143
22.19,1661,2088,0,1865,1188
1.23,2256,1547,0,4130,4954
10.59,1334,2581,0,3275,4436
19.11,3073,1572,0,1460,3674
67.18,660,2560,0,3518,4208
15.57,1249,21,0,1380,3058
90.09,3454,3239,0,3254,3915
91.7,568,1168,0,4914,1622
5.5770037864346715,9,2096,1,4469,3967
26.07,250,1176,0,2792,1727
217.59,394,509,0,2522,4853
219.91,2113,1432,0,2918,1886
84.11,2852,2841,0,3005,2440
8.95,2729,1220,0,3176,2537
53.59,611,233,0,2919,2653
101.04,2513,654,0,3116,1428
407.47199100361047,2,450,1,1117,3339
16.5,3282,1196,0,4847,4550
6.73,299,2591,0,4305,3107
21.59,2965,2171,0,4466,1103
10.32,464,3036,0,3514,1803
15.91,514,1315,0,1386,2767
385.64,1043,438,0,1880,2945
12.74,2607,3647,0,4199,2127
41.28,2672,2517,0,1363,2687
89.64,332,2751,0,4309,4374
18.62,3132,495,0,1918,2576
10.92,620,3031,0,4608,3642
16.76,557,1354,0,4063,3608
61.56,842,1190,0,3753,2300
60.27,768,33,0,1169,3293
328.99,3355,125,0,1225,4236
6.34,2834,1367,0,3840,1175
27.8,3108,1930,0,1746,2754
55.38,3405,637,0,3520,3295
1.41,1593,1342,0,1557,4779
84.25,1311,409,0,1271,3896
15.9,1661,3295,0,1649,1988
941.3214269126534,21,2719,1,1936,4269
19.29,3170,358,0,2772,4498
143.63,1804,3191,0,2835,3558
8.79,3109,1074,0,1091,4878
30.83,2958,367,0,3482,3512
12.16,138,2517,0,2385,1435
34.83,1385,3549,0,4329,4617
17.76,3521,3044,0,1542,3114
28.12,3145,3107,0,2676,1677
28.15,484,984,0,3633,2080
6.18,1078,2630,0,2819,2622
1065.06,2319,2849,0,1809,4935
287.81,1347,2428,0,1942,3797
96.78,2967,551,0,2972,2078
257.37,311,3240,0,3971,4682
214.81,2693,1035,0,1523,3861
23.99,1330,1929,0,2694,3650
652.28,3040,3137,0,4977,3052
5.82,3496,2830,0,3516,3488
63.6,129,3550,0,4509,1704
15.31,2289,650,0,1209,3035
18.01,1890,515,0,2083,2687
17.95,514,3493,0,2281,3162
4.32,3467,1003,0,2711,1794
1.9,2921,2152,0,1366,3924
46.42,2686,1497,0,4025,2553
464.67,1409,1377,0,1449,4066
274.16,2876,1561,0,1568,4214
16.82,343,568,0,4374,1143
13.28,1373,1552,0,4798,2166
457.64,2222,3008,0,2569,4222
139.69,3427,490,0,1713,3355
133.85,1384,3324,0,1548,1545
19.66,1239,246,0,3858,1702
30.52,2286,2601,0,3125,4989
317.21,2796,3056,0,1836,4481
43.53,146,2330,0,1255,3963
2.38,2998,1161,0,4713,3104
5.61,2301,2842,0,4444,2461
1.05,834,3000,0,4661,3861
39.54,741,1099,0,1101,1332
37.17,1438,2116,0,4426,4487
21.67,3356,661,0,1377,3915
187.51,749,2123,0,3232,4505
1.23,1254,419,0,2914,1829
35.83,2527,1239,0,4168,2573
13.68,677,36,0,1535,4653
31.36,2784,1944,0,4809,3713
6560.0265037360305,15,1278,1,2380,4199
13.25,1556,3522,0,4980,3954
36.34,1686,380,0,4829,4686
4.08,2681,2354,0,3202,2901
16.41,834,1710,0,2632,3509
7.81,1134,3579,0,4204,2050
78.23,3123,2469,0,1215,4936
29.01,329,3299,0,2539,3305
12.45,2203,3591,0,1083,2275
8.86,274,752,0,3870,3881
14.28,743,848,0,2746,2569
9.98,1685,3329,0,4406,1122
16.09,1680,2122,0,2649,2359
1.29,3276,51,0,3888,1435
455.87,2583,3470,0,4269,2671
17.54,535,2427,0,1720,4661
22.96,1646,2126,0,4054,3918
25.19,1216,3030,0,2749,1503
173.24,2636,250,0,4503,1131
25.38,2802,3353,0,1254,1235
39.94,2778,776,0,4009,3271
2.61,861,195,0,3833,4200
78.01,1034,215,0,3372,2736
20.73,1624,175,0,1234,1112
4.92,2077,1196,0,4426,2025
176.86,638,3071,0,2069,2287
150.94,335,2497,0,3545,3450
14.37,3279,1489,0,2783,3010
22.62,750,1384,0,2444,4349
9.33,3488,662,0,1664,4458
13.21,578,991,0,2123,1828
73.49,3364,3413,0,3428,3791
17.31,774,1514,0,2133,1527
90.86,1276,964,0,3921,1571
198.75,3433,1221,0,4371,2091
4.71,909,43,0,1678,2872
88.14,2002,3441,0,2447,4469
98.33,2564,962,0,3039,1333
43.85,2881,2436,0,3234,3264
76.27,3019,2603,0,2726,1654
52.91,353,2591,0,2701,4965
23.58,1491,1694,0,2353,2719
4.5,1085,3039,0,2902,2268
58.76,460,1573,0,2864,3352
262.79,2432,3133,0,4138,1939
94.79,27,38,0,2399,1837
41.77,2586,1279,0,3783,4055
11.24,1083,968,0,4367,2619
31.07,613,1334,0,2331,4001
134.86,1180,2380,0,4950,3204
287.0,905,3518,0,1591,2221
32.73,1834,3458,0,4778,2993
17.4,1049,2629,0,1985,2013
256.05,2759,1575,0,2574,3340
644.73,1692,1342,0,2396,4385
129.85,2439,2891,0,1852,1012
58.59,3,2083,0,2001,2038
19.87,1020,820,0,4938,2728
23.94,2465,294,0,4307,1556
64.6,1111,324,0,4424,3487
53.45,3446,2617,0,1326,1822
8.41,2543,1220,0,2842,4773
7.94,3644,678,0,2991,2255
285.45,2425,2987,0,1105,3178
53.16,3625,3361,0,4563,2015
26.4,2143,850,0,2751,3319
54.67,2082,2997,0,4074,1657
103.18,3341,564,0,4073,3642
61.3,2600,1205,0,4739,2562
111.44,181,1113,0,3282,2329
12.59,1680,2669,0,4355,4029
126.47,1315,946,0,1095,3467
220.62,522,1057,0,4918,4822
23.97,2744,928,0,1284,2006
25.78,3617,2704,0,2175,2440
17.6,2233,700,0,2344,2801
44.71,1284,3224,0,1160,3504
15.47,1807,2143,0,3020,2102
86.47,1380,399,0,2966,4855
2.58,1146,1416,0,4055,4396
1047.56,3618,511,0,2001,3549
91.04,2951,2705,0,3953,2655
99.03,840,3216,0,3031,1500
24.45,1629,847,0,4917,2444
35.77,509,3401,0,4060,2561
344.65,398,3,0,2727,3278
23.05,3228,2498,0,2893,3968
22.22,3100,1279,0,3194,4924
219.59,689,2369,0,2827,3136
5.22,1295,804,0,3938,2791
13.22,1582,2851,0,2820,1423
226.38,835,3105,0,3432,3518
31.61,1707,278,0,2981,4309
32.04,565,849,0,3990,2169
81.99,3638,288,0,1293,2505
4.89,1063,1290,0,4727,3929
39.37,1126,1770,0,1952,2597
8.43,2771,1969,0,1233,3667
100.47,1127,1700,0,3728,3723
10.48,1456,839,0,4982,2228
13.11,1767,781,0,3406,1304
47.75,1753,2987,0,1984,3824
74.55,471,2913,0,2412,4055
3.05,1052,506,0,4913,3134
65.01,1327,3461,0,2523,1421
45.86,787,564,0,4189,2352
2.07,2653,3198,0,4270,1417
19.34,3443,2314,0,4003,3156
205.28,2108,3619,0,3438,1465
69.4,951,2264,0,3258,4596
81.26,868,1750,0,4818,4035
16.19,1643,1704,0,2165,3180
69.99,542,2729,0,4981,3497
250.52,3126,1458,0,4421,3911
211.35,417,2403,0,2474,4986
5.16,2478,865,0,4977,4782
476.21,909,1125,0,2755,2565
18.94,2384,2631,0,4243,2375
41.39,6,2961,0,3270,4451
6.8,3465,2232,0,4066,1318
5.33,1317,1958,0,2046,1172
143.01,2639,1814,0,1390,2021
21.67,888,3018,0,3875,1933
334.11,3157,3179,0,2318,4536
10.36,560,2058,0,4144,1738
240.03,3390,1963,0,4941,1571
351.71,1524,3333,0,2186,4157
263.81,940,1286,0,1114,3728
17.03,435,886,0,4094,3567
10.93,1255,872,0,2266,2892
90.05,770,1472,0,2418,1981
168.93,2783,1493,0,4216,4520
62.65,2416,2273,0,2456,1429
163.2,1889,580,0,4436,3199
57.35,2048,641,0,1360,4094
3.57,2811,3433,0,2636,2978
12.39,109,2715,0,1898,2096
118.62,3343,2302,0,4176,4106
0.5,3051,1505,0,2896,2770
457.67,3158,1004,0,4103,4480
19.66,2827,2483,0,3936,1893
56.74,1727,612,0,3713,3340
60.18,880,2448,0,2961,1401
68.43,1076,2049,0,3679,2070
32.13,3250,3102,0,2057,2937
3.82,1449,2653,0,2388,2667
21.9,2127,3124,0,3400,1304
4.65,3645,1795,0,3868,4358
11.5,2234,3326,0,3556,1452
18.19,3461,3519,0,2904,3827
25.45,2447,2103,0,2596,3811
142.94,3562,743,0,1918,4058
34.62,3143,1974,0,1424,4326
82.73,2653,3219,0,1889,1445
228.95,2130,3604,0,4170,2855
23.44,967,2085,0,4272,2404
43.49,1482,1449,0,2130,1975
92.05,2653,1378,0,4029,3094
6.98,402,2599,0,1644,4376
214.22,271,1602,0,4719,3289
12.33,1022,2751,0,4076,1943
271.78,3303,1027,0,2584,3355
240.88,2514,1287,0,1823,3886
9.49,2964,679,0,1340,2649
34.08,1640,3305,0,2992,4283
44.14,536,3225,0,4348,3378
44.79,1800,2210,0,1891,2172
13.2,1457,1696,0,2714,2926
12.35,2622,414,0,4975,1738
17.46,2206,671,0,4368,4000
22.64,970,1637,0,2627,4851
127.65,991,2346,0,4510,3109
92.14,3446,1714,0,2962,1971
49.55,154,2179,0,4370,1139
2.76,1078,57,0,3006,1300
11.42,3123,2563,0,3114,1862
66.24,8,2198,0,2118,2645
36.99,2443,3608,0,3352,3372
41.07,985,736,0,1389,4485
5.83,2614,96,0,3935,4419
38.77,1006,3342,0,3124,2667
16.92,3217,1378,0,4791,4862
519.9,3643,2828,0,3898,3010
34.05,342,1306,0,1648,2449
61.32,3252,1978,0,3687,1529
58.19,3495,973,0,1710,3755
23.17,1716,2356,0,2103,4651
131.07,1145,787,0,3976,3261
7.75,3411,3210,0,1810,1705
1.59,24,2650,0,1694,4731
75.6,2460,1426,0,2231,4647
10.37,1415,105,0,2713,2622
221.37,1580,2393,0,3344,2526
88.29,1712,292,0,2922,2345
13.05,2405,2948,0,4405,4991
46.69,2002,188,0,1668,4990
104.96,937,1033,0,3131,1547
24.77,1146,177,0,2767,4860
3.71,101,1029,0,2997,2996
5.35,2550,1181,0,3202,4154
19.85,3470,2758,0,1070,1331
36.35,1674,3542,0,4711,4498
14.94,455,1180,0,1868,3992
7.82,197,2615,0,4446,4409
49.63,3454,2444,0,1163,1312
70.25,1321,2096,0,4126,2490
6.63,1195,2632,0,1765,1481
156.8104994883543,5,1778,1,4370,4734
268.11,3604,2073,0,1734,3485
23.75,160,167,0,2507,1009
39.6,2694,1571,0,2576,3537
56.94,2311,2066,0,2226,3043
6.09,1805,2055,0,2219,4216
26.25,334,2933,0,1468,1580
142.74,942,3364,0,3804,2699
172.34,996,2848,0,1396,3361
89.44,759,3031,0,2563,3753
49.54,2634,3324,0,4555,2175
34.42,2098,2778,0,1240,1887
79.61,937,1427,0,4957,3749
69.74,2860,268,0,4241,3673
0.77,3356,2762,0,3378,4550
2.54,2223,1662,0,2798,1554
42.82,3617,1250,0,2513,2440
4.25,172,769,0,2099,3468
7.32,531,368,0,3079,1534
367.36,1835,970,0,2962,3639
31.82,2383,1169,0,4508,2321
13.12,520,2376,0,2477,4709
32.99,3611,3624,0,3562,4588
56.93,729,1486,0,2831,2463
764.75,1409,3420,0,3775,4651
90.45093166739015,26,548,1,4751,2970
16.43,2631,1316,0,4433,2455
14.16,2178,2856,0,4424,4932
16.33,1096,2629,0,1588,2011
5.44,3194,118,0,1079,3591
29.59,2011,1643,0,1606,4181
11.87,2555,1601,0,2895,3694
45.56,632,727,0,1270,3462
5.37,889,3165,0,3810,1342
60.52,1211,215,0,3217,2609
10.18,1630,301,0,3052,1299
8.08,184,2363,0,2960,3070
14.91,1791,2292,0,1447,3709
67.76,90,2649,0,2085,3067
165.83,3410,3506,0,4965,2349
9.95,859,655,0,1809,3421
7.64,1899,2767,0,3450,1698
6.37,3432,1751,0,2061,4736
26.97,835,1914,0,3334,4301
7.13,504,656,0,1055,3378
10.13,454,3475,0,4354,3436
47.67,403,2923,0,2561,4012
28.97,664,1673,0,2041,4672
2.54,213,1591,0,2202,4513
155.95,1377,199,0,4452,2063
231.8,3567,2886,0,2426,1281
59.86,2604,1923,0,2320,4483
202.81,1924,3256,0,2076,3954
120.61,3194,1321,0,2029,2273
40.12,827,2293,0,3372,2340
52.72,3498,3475,0,1243,1140
4.61,355,818,0,4666,3987
49.34,694,964,0,3098,3166
29.82,3384,1066,0,4307,1472
55.94,1759,485,0,2518,1749
6.87,3079,1799,0,4018,4813
10.82,1063,3085,0,1878,4387
8.66,128,2438,0,2828,3353
315.15,505,2877,0,3413,2717
56.52,3050,3625,0,2194,4272
28.13,3083,1836,0,4364,1122
169.57,453,1040,0,2425,3471
6.95,2001,2296,0,1861,3960
87.14,816,203,0,4781,4956
1139.38,1361,1168,0,2751,3840
191.58,2881,2789,0,3426,1051
611.2291103963285,6,304,1,4491,1337
43.7,1490,136,0,4403,4861
124.65,54,2737,0,1883,2280
13.0,2134,2154,0,1027,4478
8.82,2469,826,0,2433,1724
50.31,1767,1218,0,2090,1158
85.31,1151,1071,0,1345,4712
393.95,1744,3110,0,2150,4951
12.95,1405,79,0,2555,4216
81.17,3326,3526,0,1229,3316
3.19,2089,116,0,1177,2214
11.51,2619,689,0,4137,4448
13.29,289,784,0,4826,1405
176.67,1021,2137,0,4280,1211
68.77,1207,3593,0,3873,4692
1006.51,815,3035,0,2962,3432
7.62,1669,1783,0,1081,3416
13.22,2050,520,0,4295,4413
415.47,1156,846,0,4931,1186
37.41,3053,37,0,2479,4280
872.59,3464,505,0,3339,1983
12.29,3117,1943,0,4089,4796
42.15,3646,2326,0,3990,3790
8.67,339,1532,0,4919,4784
30.52,1693,851,0,1863,2547
113.9,447,1304,0,1841,2008
24.89,706,2961,0,2018,2716
82.33,1821,1668,0,3404,4192
55.38,3148,546,0,2036,1158
86.26,3249,909,0,1876,1111
1.6,358,19,0,3021,2181
6.6,1797,1088,0,3147,1413
235.87,3636,3539,0,1001,3190
5.78,2000,198,0,3206,1278
57.89,1785,3177,0,3438,3753
38.35,94,1430,0,4002,1720
2.69,690,1504,0,3041,3329
34.99,3644,2755,0,2865,3882
51.96,2175,424,0,3679,1051
168.12,630,1201,0,1705,1606
34.93,808,1311,0,2453,3696
191.06,642,2181,0,2706,3614
107.86,3216,935,0,1988,2891
179.44,2467,81,0,3153,4256
22.96,159,206,0,4053,3178
35.79,2877,2860,0,4857,4340
7.58,3606,1789,0,2425,2975
28.79,3522,885,0,1447,2700
125.95,3521,878,0,3796,1463
13.61,1697,2273,0,3936,2734
237.07,1584,2322,0,4284,2233
1.26,376,2866,0,2559,4950
10.92,253,43,0,2524,1313
7.52,3576,2657,0,1546,1899
4.41,3227,417,0,2055,2618
9.14,111,178,0,4030,2027
3213.67,65,2581,0,2525,1296
58.03,1935,2357,0,1892,3805
26.28,858,2384,0,2985,3613
5.66,860,2973,0,4801,2115
638.54,3320,2078,0,3295,3296
8.62,862,1437,0,1559,3842
20.34,2753,1774,0,2297,3247
95.79,2931,1378,0,2445,4428
90.05,2012,762,0,4715,1095
662.98,1243,1443,0,2606,3000
12.64,2721,597,0,3417,2686
92.82,594,136,0,3556,4801
172.56,1045,3593,0,1240,1592
26.73,738,2302,0,1915,3254
35.87,277,260,0,2072,4549
10.21,1676,2240,0,3043,3127
3.73,2469,2960,0,3384,2050
14.29,757,1340,0,3999,4230
296.53,1777,2392,0,1009,4971
175.95116630319197,11,1390,1,3846,4117
179.06,959,1374,0,1440,2009
34.5,554,404,0,2032,1117
22.54,437,2227,0,3938,3533
19.56,1720,2141,0,4083,3187
2.7,2292,739,0,1395,3814
1.26,77,2756,0,2429,2106
315.24,2190,1237,0,4151,3382
39.13,2274,1603,0,3786,2337
5.3,1101,269,0,4529,1410
33.35,3111,3126,0,4119,3046
386.99,3365,454,0,3160,1476
331.95,2922,2047,0,4966,4362
10.41,2415,1360,0,4518,1059
9.99,610,1363,0,2398,1629
1.95,757,75,0,3739,3638
8.72,2250,2632,0,2928,3593
132.96,563,2494,0,1327,3253
104.28,2144,2904,0,2933,3923
1.43,2719,1674,0,3911,2189
387.01,205,2308,0,3348,4129
16.14,3119,2967,0,3758,1935
11.58,444,1675,0,4385,3506
